AS1,ANGEL SEAFOOD HOLDINGS LTD,AS1,AUD
ASB,AUSTAL LIMITED,ASB,AUD
ASG,AUTOSPORTS GROUP LTD,ASG,AUD
ASH,ASHLEY SERVICES GROUP LTD,ASH,AUD
ASIA,BETASHARES ASIA TECH TIGERS,ASIA,AUD
ASN,ANSON RESOURCES LTD,ASN,AUD
ASP,ASPERMONT LIMITED.,ASP,AUD
AST,AUSNET SERVICES,AST,AUD
ASW,ADVANCED SHARE REGISTRY LTD,ASW,AUD
ASX,ASX LTD,ASX,AUD
ATA,ATC ALLOYS LTD,ATA,AUD
ATC,ALTECH CHEMICAL LTD,ATC,AUD
ATH,ALTERITY THERAPEUTICS LTD,ATH,AUD
ATL,APOLLO TOURISM &amp; LEISURE LTD,ATL,AUD
ATM,ANEKA TAMBANG TBK-CDI,ATM,AUD
ATP,ATLAS PEARLS LTD,ATP,AUD
ATR,ASTRON CORP LTD-CDI,ATR,AUD
ATS,AUSTRALIS OIL &amp; GAS LTD,ATS,AUD
ATU,ATRUM COAL LTD,ATU,AUD
ATX,AMPLIA THERAPEUTICS LTD,ATX,AUD
AU1,AGENCY GROUP AUSTRALIA LTD,AU1,AUD
AU8,AUMAKE INTERNATIONAL LTD,AU8,AUD
AUB,AUB GROUP LTD,AUB,AUD
AUC,AUSGOLD LTD,AUC,AUD
AUDS,BETASHARES STRONG AUD FUND,AUDS,AUD
AUH,AUSTCHINA HOLDINGS LTD,AUH,AUD
AUI,AUSTRALIAN UNITED INVESTMENT,AUI,AUD
AUL,AUSTAR GOLD LTD,AUL,AUD
AUMF,ISHARES EDGE MSCI AUS MFACTR,AUMF,AUD
AUP,AURORA PROPERTY BUY WRITE,AUP,AUD
AUQ,ALARA RESOURCES LTD,AUQ,AUD
AUR,AURIS MINERALS LTD,AUR,AUD
AUST,BETASHARES MANAGED RISK AUST,AUST,AUD
AUT,AUTECO MINERALS LTD,AUT,AUD
AUZ,AUSTRALIAN MINES LTD,AUZ,AUD
AV1,ADVERITAS LTD,AV1,AUD
AVA,AVA RISK GROUP LTD,AVA,AUD
AVC,AUCTUS ALTERNATIVE INVESTMEN,AVC,AUD
AVE,AVECHO BIOTECHNOLOGY LTD,AVE,AUD
AVG,AUSTRALIAN VINTAGE LTD,AVG,AUD
AVH,AVITA MEDICAL LTD,AVH,AUD
AVJ,AVJENNINGS LTD,AVJ,AUD
AVL,AUSTRALIAN VANADIUM LTD,AVL,AUD
AVN,AVENTUS GROUP,AVN,AUD
AVQ,AXIOM MINING LTD,AVQ,AUD
AVQNC,AXIOM MINING LTD-NEW SHRS,AVQNC,AUD
AVW,AVIRA RESOURCES LTD,AVW,AUD
AVZ,AVZ MINERALS LTD,AVZ,AUD
AWC,ALUMINA LTD,AWC,AUD
AWN,AROWANA INTERNATIONAL LTD,AWN,AUD
AWV,ANOVA METALS LTD,AWV,AUD
AWY,AUSTRALIAN WHISKY HOLDINGS L,AWY,AUD
AX1,ACCENT GROUP LTD,AX1,AUD
AX8,ACCELERATE RESOURCES LTD,AX8,AUD
AXE,ARCHER MATERIALS LTD,AXE,AUD
AXI,AXIOM PROPERTIES LIMITED,AXI,AUD
AXL,ACN 603323182 LTD,AXL,AUD
AXT,ARGO EXPLORATION LTD,AXT,AUD
AYF,AUSTRALIAN ENHANCED INCOME,AYF,AUD
AYI,A1 INVESTMENTS &amp; RESOURCES L,AYI,AUD
AYK,AUSTRALIAN MASTERS YLD FD 4,AYK,AUD
AYM,AUSTRALIA UNITED MINING LTD,AYM,AUD
AYR,ALLOY RESOURCES LTD,AYR,AUD
AYS,AMAYSIM AUSTRALIA LTD,AYS,AUD
AYUHB,AUSTRALIAN UNITY LTD - SIMPLE BOND 15-12-20,AYUHB,AUD
AYZ,AUSTRALIAN MASTERS YLD FD 5,AYZ,AUD
AZI,ALTA ZINC LTD,AZI,AUD
AZJ,AURIZON HOLDINGS LTD,AZJ,AUD
AZM,AZUMAH RESOURCES LTD,AZM,AUD
AZS,AZURE MINERALS LTD,AZS,AUD
AZT,AZURE HEALTH TECHNOLOGY LTD,AZT,AUD
AZV,AZURE HEALTHCARE LTD,AZV,AUD
AZY,ANTIPA MINERALS LTD,AZY,AUD
B2Y,BOUNTY MINING LTD,B2Y,AUD
BAF,BLUE SKY ALTERNATIVES ACCESS,BAF,AUD
BAL,BELLAMY'S AUSTRALIA LTD,BAL,AUD
BAP,BAPCOR LTD,BAP,AUD
BAR,BARRA RESOURCES LIMITED,BAR,AUD
BAS,BASS OIL LTD,BAS,AUD
BAT,BATTERY MINERALS LTD,BAT,AUD
BAU,BAUXITE RESOURCES LTD,BAU,AUD
BBC,BNK BANKING CORP LTD,BBC,AUD
BBL,BRISBANE BRONCOS LTD,BBL,AUD
BBN,BABY BUNTING GROUP LTD,BBN,AUD
BBOZ,BETASHARES AUS EQ STR BR HDG,BBOZ,AUD
BBR,BORA BORA RESOURCES LTD,BBR,AUD
BBUS,BETASHARES US EQ STR BEAR-CH,BBUS,AUD
BBX,BBX MINERALS LTD,BBX,AUD
BC8,BLACK CAT SYNDICATE LTD,BC8,AUD
BCB,BOWEN COKING COAL LTD,BCB,AUD
BCBNA,BOWEN COKING COAL-EX OPTION,BCBNA,AUD
BCC,BEAM COMMUNICATIONS HOLDINGS,BCC,AUD
BCI,BCI MINERALS LTD,BCI,AUD
BCK,BROCKMAN MINING LTD,BCK,AUD
BCL,BUNJI CORP LTD,BCL,AUD
BCN,BEACON MINERALS LTD,BCN,AUD
BCT,BLUECHIIP LTD,BCT,AUD
