2296,HUARCHI GLOBAL GROUP HOLDING,2296,HKD
2298,COSMO LADY CHINA HOLDINGS CO,2298,HKD
2299,BILLION INDUSTRIAL HLDGS LTD,2299,HKD
23,BANK OF EAST ASIA LTD,23,HKD
230,MINMETALS LAND LTD,230,HKD
2300,AMVIG HOLDINGS LTD,2300,HKD
2302,CNNC INTERNATIONAL LTD,2302,HKD
2303,HENGXING GOLD HOLDING CO LTD,2303,HKD
2307,KAM HING INTERNATIONAL HOLDI,2307,HKD
2308,EVOC INTELLIGENT TECHNOLO-H,2308,HKD
2309,BIRMINGHAM SPORTS HOLDINGS,2309,HKD
231,PING AN SECURITIES GROUP HOL,231,HKD
2310,FOREBASE INTERNATIONAL HD LT,2310,HKD
2312,CHINA FINANCIAL LEASING GRP,2312,HKD
2313,SHENZHOU INTERNATIONAL GROUP,2313,HKD
2314,LEE &amp; MAN PAPER MANUFACTURIN,2314,HKD
2317,VEDAN INTERNATIONAL HOLDINGS,2317,HKD
2318,PING AN INSURANCE GROUP CO-H,2318,HKD
2319,CHINA MENGNIU DAIRY CO,2319,HKD
232,AVIC INTERNATIONAL HLDGS HK,232,HKD
2320,HOP FUNG GROUP HOLDINGS LTD,2320,HKD
2322,HONG KONG CHAOSHANG GROUP LT,2322,HKD
2323,HKBRIDGE FINANCIAL HOLDINGS,2323,HKD
2324,CAPITAL VC LTD,2324,HKD
2326,NEW PROVENANCE EVERLASTING H,2326,HKD
2327,MEILLEURE HEALTH INTERNATION,2327,HKD
2328,PICC PROPERTY &amp; CASUALTY -H,2328,HKD
2329,GUORUI PROPERTIES LTD,2329,HKD
233,MINGYUAN MEDICARE DEVELOPME,233,HKD
2330,CHINA UPTOWN GROUP CO LTD,2330,HKD
2331,LI NING CO LTD,2331,HKD
2333,GREAT WALL MOTOR COMPANY-H,2333,HKD
2336,HAILIANG INTERNATIONAL HOLDI,2336,HKD
2337,UNITED STRENGTH POWER HOLDIN,2337,HKD
2338,WEICHAI POWER CO LTD-H,2338,HKD
2339,BEIJINGWEST INDUSTRIES INTER,2339,HKD
234,NEW CENTURY GROUP HONG KONG,234,HKD
2340,SYNERGIS HOLDINGS LTD,2340,HKD
2341,ECOGREEN INTERNATIONAL GROUP,2341,HKD
2342,COMBA TELECOM SYSTEMS HOLDIN,2342,HKD
2343,PACIFIC BASIN SHIPPING LTD,2343,HKD
2345,SHANGHAI PRIME MACHINERY-H,2345,HKD
2346,UNIVERSAL STAR HOLDINGS LTD,2346,HKD
2348,DAWNRAYS PHARMACEUTICAL HOLD,2348,HKD
2349,CHINA CITY INFRASTRUCTURE GR,2349,HKD
235,CHINA STRATEGIC HLDGS LTD,235,HKD
2355,BAOYE GROUP CO LTD -H,2355,HKD
2356,DAH SING BANKING GROUP LTD,2356,HKD
2357,AVICHINA INDUSTRY &amp; TECH-H,2357,HKD
2358,JIU RONG HOLDINGS LTD,2358,HKD
2359,WUXI APPTEC CO LTD-H,2359,HKD
236,SAN MIGUEL BREWERY HK LTD,236,HKD
2360,BEST MART 360 HOLDINGS LTD,2360,HKD
2362,JINCHUAN GROUP INTERNATIONAL,2362,HKD
2363,TONGDA HONG TAI HOLDINGS LTD,2363,HKD
2366,SMI CULTURE &amp; TRAVEL GROUP H,2366,HKD
2368,EAGLE NICE (INTL) HLDGS LTD,2368,HKD
2369,COOLPAD GROUP LTD,2369,HKD
237,SAFETY GODOWN CO,237,HKD
2371,CHINA CHUANGLIAN EDUCATION F,2371,HKD
2377,CHINA BOQI ENVIRONMENTAL HOL,2377,HKD
2378,PRUDENTIAL PLC,2378,HKD
2379,ZHONGTIAN INTERNATIONAL LTD,2379,HKD
238,EVERGREEN INTERNATIONAL HOLD,238,HKD
2380,CHINA POWER INTERNATIONAL,2380,HKD
2382,SUNNY OPTICAL TECH,2382,HKD
2383,TOM GROUP LTD,2383,HKD
2386,SINOPEC ENGINEERING GROUP-H,2386,HKD
2388,BOC HONG KONG HOLDINGS LTD,2388,HKD
2389,BEIJING ENTERPRISES MEDICAL,2389,HKD
239,PAK FAH YEOW INTL LTD,239,HKD
2393,YESTAR HEALTHCARE HOLDINGS,2393,HKD
2398,GOOD FRIEND INTL HLDGS INC,2398,HKD
2399,CHINA FORDOO HOLDINGS LTD,2399,HKD
24,BURWILL HOLDINGS LTD,24,HKD
240,BUILD KING HOLDINGS LTD,240,HKD
241,ALIBABA HEALTH INFORMATION T,241,HKD
242,SHUN TAK HOLDINGS LTD.,242,HKD
243,QPL INTL HOLDINGS LTD,243,HKD
244,SINCERE CO LTD,244,HKD
245,CHINA MINSHENG FINANCIAL HOL,245,HKD
247,TSIM SHA TSUI PROPERTIES,247,HKD
248,HKC INTERNATIONAL HLDGS LTD,248,HKD
2488,LAUNCH TECH COMPANY LTD-H,2488,HKD
25,CHEVALIER INTERNATIONAL HOLD,25,HKD
250,SINO-I TECHNOLOGY LTD,250,HKD
251,SEA HOLDINGS LTD,251,HKD
252,SOUTHEAST ASIA PROPERTIES,252,HKD
253,SHUN HO HOLDINGS LTD,253,HKD
254,NATIONAL UNITED RESOURCES HO,254,HKD
255,LUNG KEE BERMUDA HLDG LTD,255,HKD
2552,HUA MEDICINE,2552,HKD
2558,JINSHANG BANK CO LTD-H,2558,HKD
256,CITYCHAMP WATCH &amp; JEWELLERY,256,HKD
257,CHINA EVERBRIGHT INTL LTD,257,HKD
258,TOMSON GROUP LTD,258,HKD
2588,BOC AVIATION LTD,2588,HKD
259,YEEBO INTERNATIONAL HLDGS,259,HKD
26,CHINA MOTOR BUS CO,26,HKD
260,AVIC JOY HOLDINGS HK LTD,260,HKD
2600,ALUMINUM CORP OF CHINA LTD-H,2600,HKD
2601,CHINA PACIFIC INSURANCE GR-H,2601,HKD
2606,SICHUAN LANGUANG JUSTBON -H,2606,HKD
2607,SHANGHAI PHARMACEUTICALS-H,2607,HKD
2608,SUNSHINE 100 CHINA HOLDINGS,2608,HKD
261,GREATER BAY AREA INVESTMENTS,261,HKD
2611,GUOTAI JUNAN SECURITIES CO-H,2611,HKD
2616,CSTONE PHARMACEUTICALS,2616,HKD
262,DESON DEVELOPMENT INTL HLD L,262,HKD
2623,ADD NEW ENERGY INVESTMENT HO,2623,HKD
2628,CHINA LIFE INSURANCE CO-H,2628,HKD
263,GT GROUP HOLDINGS LTD,263,HKD
2633,JACOBSON PHARMA CORP LTD,2633,HKD
2638,HK ELECTRIC INVESTMENTS -SS,2638,HKD
264,ASCENT INTERNATIONAL HOLDING,264,HKD
265,ORIENT VICTORY TRAVEL GROUP,265,HKD
266,TIAN TECK LAND,266,HKD
2660,ZENGAME TECHNOLOGY HOLDING,2660,HKD
2662,CAMSING INTERNATIONAL HOLDIN,2662,HKD
2666,GENERTEC UNIVERSAL MEDICAL G,2666,HKD
2668,PAK TAK INTERNATIONAL,2668,HKD
2669,CHINA OVERSEAS PROPERTY HOLD,2669,HKD
267,CITIC LTD,267,HKD
2678,TEXHONG TEXTILE GROUP LTD,2678,HKD
268,KINGDEE INTERNATIONAL SFTWR,268,HKD
2680,INNOVAX HOLDINGS LTD,2680,HKD
2682,YUN LEE MARINE GROUP HOLDING,2682,HKD
2683,WAH SUN HANDBAGS INTERNATION,2683,HKD
2686,AAG ENERGY HOLDINGS LTD,2686,HKD
2688,ENN ENERGY HOLDINGS LTD,2688,HKD
2689,NINE DRAGONS PAPER HOLDINGS,2689,HKD
269,CHINA RESOURCES AND TRANSPOR,269,HKD
2696,SHANGHAI HENLIUS BIOTECH I-H,2696,HKD
2698,WEIQIAO TEXTILE CO LTD-H,2698,HKD
2699,XINMING CHINA HOLDINGS LTD,2699,HKD
27,GALAXY ENTERTAINMENT GROUP L,27,HKD
270,GUANGDONG INVESTMENT LTD,270,HKD
2700,GREEN INTERNATIONAL HOLDINGS,2700,HKD
2708,IBO TECHNOLOGY CO LTD,2708,HKD
271,ASIASEC PROPERTIES LTD,271,HKD
2718,SHANGHAI DONGZHENG AUTOMOT-H,2718,HKD
272,SHUI ON LAND LTD,272,HKD
2722,CHONGQING MACHINERY AND EL-H,2722,HKD
2727,SHANGHAI ELECTRIC GRP CO L-H,2727,HKD
2728,YUHUA ENERGY HOLDINGS LTD,2728,HKD
273,MASON GROUP HOLDINGS LTD,273,HKD
2738,HUAJIN INTERNATIONAL HOLDING,2738,HKD
274,CHINA BILLION RESOURCES LTD,274,HKD
275,MASTER GLORY GROUP LTD,275,HKD
276,MONGOLIA ENERGY CORP LTD,276,HKD
2768,JIAYUAN INTERNATIONAL GROUP,2768,HKD
277,TERN PROPERTIES,277,HKD
2772,ZHONGLIANG HOLDINGS GROUP CO,2772,HKD
2777,GUANGZHOU R&amp;F PROPERTIES - H,2777,HKD
2778,CHAMPION REIT,2778,HKD
2779,CHINA XINHUA EDUCATION GROUP,2779,HKD
278,WAH HA REALTY CO,278,HKD
2788,YORKEY OPTICAL INTL CAYMAN,2788,HKD
2789,YUANDA CHINA HOLDINGS LTD,2789,HKD
279,FREEMAN FINTECH CORP LTD,279,HKD
2798,PERENNIAL ENERGY HOLDINGS LT,2798,HKD
2799,CHINA HUARONG ASSET MANAGE-H,2799,HKD
28,TIAN AN CHINA INVESTMENT,28,HKD
280,KING FOOK HOLDINGS,280,HKD
2800,TRACKER FUND OF HONG KONG,2800,HKD
2801,ISHARES CORE MSCI CH IND ETF,2801,HKD
2802,ISHARES MSCI EMERGING ASIA,2802,HKD
2803,PREMIA CHINA BEDROCK ETF,2803,HKD
2804,PREMIA MSCI VIETNAM ETF-HKD,2804,HKD
2805,VANGUARD FTSE ASIA EXJ I-ETF,2805,HKD
281,RIVERA HOLDINGS LTD,281,HKD
2810,PREMIA DJ EM ASEAN100 ETF HK,2810,HKD
2811,HAITONG CSI 300 INDEX ETF-HD,2811,HKD
2812,SAMSUNG CSI CN DRAGON IN ETF,2812,HKD
2813,CHINAAMC BBG BCTPBB ETF HKD,2813,HKD
2819,ABF HONG KONG BOND INDEX FD,2819,HKD
282,NEXT DIGITAL LTD,282,HKD
2820,GLOBAL X CHINA BIOTECH ETF,2820,HKD
2821,ABF PAN ASIA BOND INDEX FUND,2821,USD
2822,CSOP FTSE CHINA A50 ETF-HKD,2822,HKD
2823,ISHARES FTSE A50 CHINA INDEX,2823,HKD
2824,LIPPO SELECT HK MAINLAND ETF,2824,HKD
2825,WISE - CSI HK100 TRACKER,2825,HKD
2826,GLOBAL X CN CLOUD CMPUTE ETF,2826,HKD
2827,WISE - CSI 300 CHINA TRACKER,2827,HKD
2828,HANG SENG CHINA ENT IND ETF,2828,HKD
2832,BOSERA FTSE CHINA A50 ETF HK,2832,HKD
2833,HANG SENG INDEX ETF-HKD,2833,HKD
2834,ISHARES NASDAQ100 IND ETF-HK,2834,HKD
2836,ISHARES CORE S&amp;P BSE SENSEX,2836,HKD
2838,HANG SENG FTSE CHI50 IDX ETF,2838,HKD
2840,SPDR GOLD SHARES,2840,HKD
2843,AMUNDI FTSE CH A50 ETF-HKD,2843,HKD
2846,ISHARES CORE CSI 300 ETF-HKD,2846,HKD
2847,ISHARES FTSE 100 INDEX ETF-H,2847,HKD
2848,X MSCI KOREA,2848,HKD
285,BYD ELECTRONIC INTL CO LTD,285,HKD
2858,YIXIN GROUP LTD,2858,HKD
286,COMMON SPLENDOR INTERNATIONA,286,HKD
2863,GOLDEN FAITH GROUP HOLDINGS,2863,HKD
2866,COSCO SHIPPING DEVELOPMENT-H,2866,HKD
2868,BEIJING CAPITAL LAND LTD-H,2868,HKD
2869,GREENTOWN SERVICE GROUP CO L,2869,HKD
287,WINFAIR INVESTMENT CO LTD,287,HKD
2877,CHINA SHINEWAY PHARMACEUTICA,2877,HKD
2878,SOLOMON SYSTECH (INTL) LTD,2878,HKD
288,WH GROUP LTD,288,HKD
2880,DALIAN PORT (PDA) CO LTD-H,2880,HKD
2882,HONG KONG RESOURCES HOLDINGS,2882,HKD
2883,CHINA OILFIELD SERVICES-H,2883,HKD
2885,PEIPORT HOLDINGS LTD,2885,HKD
2886,BINHAI INVESTMENT COMPANY LT,2886,HKD
2888,STANDARD CHARTERED PLC,2888,HKD
2889,NICKEL RESOURCES INTERNATION,2889,HKD
289,WING ON CO INTERNATIONAL LTD,289,HKD
2892,MILLION CITIES HOLDINGS LTD,2892,HKD
2898,LONGRUN TEA GROUP CO LTD,2898,HKD
2899,ZIJIN MINING GROUP CO LTD-H,2899,HKD
29,DYNAMIC HOLDINGS LTD.,29,HKD
290,CHINA FORTUNE FINANCIAL GROU,290,HKD
2906,CHINA WAH YAN HEALTHCARE-PRL,2906,HKD
291,CHINA RESOURCES BEER HOLDING,291,HKD
292,ASIA STANDARD HOTEL,292,HKD
293,CATHAY PACIFIC AIRWAYS,293,HKD
294,YANGTZEKIANG GARMENT LTD,294,HKD
295,KONG SUN HOLDINGS LTD,295,HKD
2954,ZHAOBANGJI PROPERTIES HOLDIN,2954,HKD
2955,CHINA FORDOO HOLDIN-PARALLEL,2955,HKD
2956,CHINA ENVIRONMENTAL -PARALLE,2956,HKD
2957,CHINA OCEAN INDUSTRY GROUP,2957,HKD
2958,PING AN SECURITIES GROUP HOL - RIGHTS,2958,HKD
296,EMPEROR ENTERTAINMENT HOTEL,296,HKD
297,SINOFERT HOLDINGS LTD,297,HKD
298,CHUANG'S CHINA INVESTMENTS,298,HKD
299,GLORY SUN LAND GROUP LTD,299,HKD
3,HONG KONG &amp; CHINA GAS,3,HKD
30,BAN LOONG HOLDINGS LTD,30,HKD
3007,X FTSE CHINA 50,3007,HKD
3008,CH UNI-CSHARES CSI 300-HKD,3008,HKD
3010,ISHARES CORE MSCI AC ASIA EX,3010,HKD
3011,ICBCCICC USD MON MKT ETF HKD,3011,HKD
3012,AMUNDI HANG SENG HK 35 ETF-H,3012,HKD
3015,X NIFTY 50 SWAP,3015,HKD
3016,X MSCI PHILIPPINES 2C,3016,HKD
3019,X WORLD SWAP 2C,3019,HKD
302,CMGE TECHNOLOGY GROUP LTD,302,HKD
3020,X MSCI USA SWAP,3020,HKD
3023,PING AN NASDAQ AI &amp; ROB ETF,3023,HKD
3024,WISE -SSE 50 CHINA TRACKER,3024,HKD
3027,X MSCI RUSSIA CAPPED SWAP 2D,3027,HKD
303,VTECH HOLDINGS LTD,303,HKD
3036,X MSCI TAIWAN,3036,HKD
3040,GLOBAL X MSCI CHINA ETF,3040,HKD
3041,VALUE KOREA ETF,3041,HKD
3043,X MSCI PACIFIC EX JAPAN 2C,3043,HKD
3046,VALUE CHINA ETF,3046,HKD
3048,X MSCI BRAZIL 2C,3048,HKD
3049,X CSI300 SWAP 2D,3049,HKD
305,WULING MOTORS HOLDINGS LTD,305,HKD
3053,CSOP HKD MONEY MART ETF HKD,3053,HKD
3055,X MSCI CHINA 2C,3055,HKD
306,KWOON CHUNG BUS HLDGS LTD,306,HKD
3060,VALUE TAIWAN ETF,3060,HKD
3065,X MSCI SINGAPORE 2C,3065,HKD
307,UP ENERGY DEVELOPMENT GROUP,307,HKD
3070,PING AN OF CH CSI HK DIV,3070,HKD
3072,NIKKO AM GLBL ITRNET ETF HKD,3072,HKD
3073,SPDR FTSE GREATER CHINA ETF,3073,HKD
3074,ISHARES CORE MSCI TW ETF-HKD,3074,HKD
3077,PREMIA US TREASURY FR ETF-HK,3077,HKD
3079,CICC BB CGB 1-10 YRS ETF-HKD,3079,HKD
308,CHINA TRAVEL INTL INV HK,308,HKD
3080,PING AN OF CH CSI 5-10Y CGB,3080,HKD
3081,VALUEGOLD ETF,3081,HKD
3082,X MSCI MALAYSIA 2C,3082,HKD
3084,VALUE JAPAN ETF,3084,HKD
3085,VANGUARD FTSE AS EX JA HD EF,3085,HKD
3086,BMO NASDAQ 100 ETF,3086,HKD
3087,X FTSE VIETNAM SWAP,3087,HKD
309,XINHUA NEWS MEDIA HOLDINGS L,309,HKD
3092,X MSCI THAILAND USD,3092,HKD
3093,CICC CSI SELECT 100 ETF-HKD,3093,HKD
3095,VALUE CHINA A-SHARE ETF-HKD,3095,HKD
3096,CSOP USD MONEY MRKT ETF HKD,3096,HKD
3097,GX S&amp;P CRUDEOIL FUT ER ETF,3097,HKD
3099,X MSCI INDONESIA SWAP 2C,3099,HKD
31,CHINA AEROSPACE INTL HLDG,31,HKD
310,PROSPERITY INVESTMENT HOLDIN,310,HKD
3100,E FUND CSI100 ASHARE ETF-HKD,3100,HKD
3101,VANGUARD FTSE DEVE EUR I-ETF,3101,HKD
311,LUEN THAI HOLDINGS,311,HKD
3110,GLOBAL X HS HIGH DVD YLD ETF,3110,HKD
3115,ISHARES CORE HANG SENG ETF-H,3115,HKD
3118,HARVEST MSCI CHINA A IDX-HKD,3118,HKD
312,SHIRBLE DEPARTMENT STORE,312,HKD
3121,BMO MSCI APAC REAL EST ETF,3121,HKD
3122,CSOP RMB MONEY MARKET ETF,3122,HKD
3126,VANGUARD FTSE JAPAN INDEX EF,3126,HKD
3127,GLOBAL X CSI 300 ETF HKD,3127,HKD
3128,HANG SENG CHINA A TOP ETF HK,3128,HKD
3129,CSOP CH CSI300 SMART ETF-HKD,3129,HKD
313,RICHLY FIELD CHINA DEVELOPME,313,HKD
3136,HARVEST MSCI CHINA A 50 ETF,3136,HKD
3140,VANGUARD S&amp;P 500 INDEX ETF,3140,HKD
3141,BMO ASIA USD INVEST GR ETF,3141,HKD
3143,BMO HONG KONG BANKS ETF,3143,HKD
3145,BMO ASIA HIGH DIVIDEND ETF,3145,HKD
3146,ISHARES DAX INDEX ETF-HKD,3146,HKD
3147,CSOP SZSE CHINEXT ETF-HKD,3147,HKD
3149,CSOP MSCI CHN A INCL ETF-HKD,3149,HKD
315,SMARTONE TELECOMMUNICATIONS,315,HKD
3155,ISHARES EURO STOXX 50 ETF-HK,3155,HKD
3156,GFI MSCI CHINA A INT ETF-RMB,3156,HKD
3157,CHINAAMC HANG SENG STOCK CON,3157,HKD
316,ORIENT OVERSEAS INTL LTD,316,HKD
3160,BMO MSCI JAPAN HDG USD ETF,3160,HKD
3163,PING AN MSCI CN MUL-FAC ETF,3163,HKD
3165,BMO MSCI EUR QUALI H USD ETF,3165,HKD
3166,PING AN MSCI CHINA QU FA ETF,3166,HKD
3167,ICBC CSOP S&amp;P NEW CHINA SECT,3167,HKD
3169,VANGUARD TOT CN IND ETF HKD,3169,HKD
317,CSSC OFFSHORE &amp; MARINE ENG-H,317,HKD
3170,ISHARES CORE KOSPI20 ETF-HKD,3170,HKD
3171,COMSTAGE 1 DAX UCITS ETF II,3171,HKD
3173,PREMIA CHINA NEW ECON ETF HK,3173,HKD
3175,SAMSUNG S&amp;P GSCI CR ETF-HKD,3175,HKD
3177,COMST 1 DIVDAX UCITS ETF II,3177,HKD
318,VONGROUP LTD,318,HKD
3181,PREMIA ASIA IN TECH ETF HKD,3181,HKD
3182,WISE-NASDAQ CN NEW ECO 50ETF,3182,HKD
3186,CICC KS CSI CH INT ETF HKD,3186,HKD
3188,CHINAAMC CSI 300 IDX ETF-HKD,3188,HKD
3197,CAMC MSCI CN A INCLS ETF-HKD,3197,HKD
3198,PINGAN NASDAQ 5HANDL* ETF,3198,HKD
3199,CSOP BB CHIN TR PO BA BO,3199,HKD
32,CROSS-HARBOUR HOLDINGS LTD,32,HKD
320,COMPUTIME GROUP LTD,320,HKD
321,TEXWINCA HOLDINGS LTD,321,HKD
322,TINGYI (CAYMAN ISLN) HLDG CO,322,HKD
323,MAANSHAN IRON &amp; STEEL-H,323,HKD
326,CHINA STAR ENTERTAINMENT LTD,326,HKD
327,PAX GLOBAL TECHNOLOGY LTD,327,HKD
328,ALCO HOLDINGS LTD.,328,HKD
329,OCI INTERNATIONAL HOLDINGS L,329,HKD
33,ASIA INVESTMENT FINANCE GROU,33,HKD
330,ESPRIT HOLDINGS LTD,330,HKD
3300,CHINA GLASS HOLDINGS LTD,3300,HKD
3301,RONSHINE CHINA HOLDINGS LTD,3301,HKD
3302,KINERGY CORP LTD,3302,HKD
3303,JUTAL OFFSHORE OIL SERVICES,3303,HKD
3306,JNBY DESIGN LTD,3306,HKD
3308,GOLDEN EAGLE RETAIL GROUP,3308,HKD
3309,C-MER EYE CARE HOLDINGS LTD,3309,HKD
331,FSE SERVICES GROUP LTD,331,HKD
3311,CHINA STATE CONSTRUCTION INT,3311,HKD
3313,ARTGO HOLDINGS LTD,3313,HKD
3315,GOLDPAC GROUP LTD,3315,HKD
3316,BINJIANG SERVICE GROUP CO LT,3316,HKD
3318,CHINA FLAVORS &amp; FRAGRANCES,3318,HKD
3319,A-LIVING SERVICES CO LTD-H,3319,HKD
332,YUANHENG GAS HOLDINGS LTD,332,HKD
3320,CHINA RESOURCES PHARMACEUTIC,3320,HKD
3321,WAI HUNG GROUP HOLDINGS LTD,3321,HKD
3322,WIN HANVERKY HOLDINGS LTD,3322,HKD
3323,CHINA NATIONAL BUILDING MA-H,3323,HKD
3326,PERFECT GROUP INTERNATIONAL,3326,HKD
3328,BANK OF COMMUNICATIONS CO-H,3328,HKD
3329,BOCOM INTERNATIONAL HOLDINGS,3329,HKD
333,TOP FORM INTERNATIONAL LTD.,333,HKD
3330,LINGBAO GOLD GROUP CO LTD-H,3330,HKD
3331,VINDA INTERNATIONAL HOLDINGS,3331,HKD
3332,NANJING SINOLIFE UNITED CO-H,3332,HKD
3333,CHINA EVERGRANDE GROUP,3333,HKD
3335,DBA TELECOMMUNICATION ASIA,3335,HKD
3336,JU TENG INTERNATIONAL HLDGS,3336,HKD
3337,ANTON OILFIELD SERVICES GP,3337,HKD
3339,LONKING HOLDINGS LTD,3339,HKD
334,CHINA DISPLAY OPTOELECTRONIC,334,HKD
3344,GTI HOLDINGS LTD,3344,HKD
3348,CHINA PENGFEI GROUP LIMITED,3348,HKD
335,UPBEST GROUP LTD,335,HKD
3358,BESTWAY GLOBAL HOLDING INC,3358,HKD
336,HUABAO INTERNATIONAL HOLDING,336,HKD
3360,FAR EAST HORIZON LTD,3360,HKD
3363,ZHENGYE INTL HOLDINGS CO LTD,3363,HKD
3366,OVERSEAS CHINESE TOWN ASIA,3366,HKD
3368,PARKSON RETAIL GROUP LTD,3368,HKD
3369,QINHUANGDAO PORT CO LTD-H,3369,HKD
337,GREENLAND HONG KONG HOLDINGS,337,HKD
3377,SINO-OCEAN GROUP HOLDING LTD,3377,HKD
3378,XIAMEN INTERNATIONAL PORT-H,3378,HKD
338,SINOPEC SHANGHAI PETROCHEM-H,338,HKD
3380,LOGAN PROPERTY HOLDINGS CO L,3380,HKD
3382,TIANJIN PORT DVLP HLDS LTD,3382,HKD
3383,AGILE GROUP HOLDINGS LTD,3383,HKD
3389,HENGDELI HOLDINGS LTD,3389,HKD
339,CORE ECONOMY INVESTMENT GROU,339,HKD
3393,WASION HOLDINGS LTD,3393,HKD
3395,PERSTA RESOURCES INC,3395,HKD
3396,LEGEND HOLDINGS CORP-H,3396,HKD
3398,CHINA TING GROUP HLDGS LTD,3398,HKD
3399,GUANGDONG YUEYUN TRANSPORT-H,3399,HKD
34,KOWLOON DEVELOPMENT CO LTD,34,HKD
340,TONGGUAN GOLD GROUP LTD,340,HKD
341,CAFE DE CORAL HOLDINGS LTD,341,HKD
342,NEWOCEAN ENERGY HLDGS LTD,342,HKD
343,CULTURECOM HLDGS LTD,343,HKD
345,VITASOY INTL HOLDINGS LTD,345,HKD
346,YANCHANG PETROLEUM INTERNATI,346,HKD
347,ANGANG STEEL CO LTD-H,347,HKD
348,CHINA HEALTHWISE HOLDINGS LT,348,HKD
35,FAR EAST CONSORTIUM INTERNAT,35,HKD
351,ASIA ENERGY LOGISTICS GROUP,351,HKD
352,FORTUNE SUN CHINA HLDGS LTD,352,HKD
353,ENERGY INTERNATIONAL INVESTM,353,HKD
354,CHINASOFT INTERNATIONAL LTD,354,HKD
355,CENTURY CITY INTL,355,HKD
356,DT CAPITAL LTD,356,HKD
357,REGAL INTERNATIONAL AIRPORT,357,HKD
358,JIANGXI COPPER CO LTD-H,358,HKD
359,CHINA HAISHENG JUICE HLDG,359,HKD
36,FAR EAST HOLDINGS INTL LTD,36,HKD
360,NEW FOCUS AUTO TECH HOLDINGS,360,HKD
3600,MODERN DENTAL GROUP LTD,3600,HKD
3601,360 LUDASHI HOLDINGS LTD,3601,HKD
3603,"XINJI SHAXI GROUP CO., LTD",3603,HKD
3606,FUYAO GLASS INDUSTRY GROUP-H,3606,HKD
3608,YONGSHENG ADVANCED MATERIALS,3608,HKD
361,SINO GOLF HOLDINGS LTD,361,HKD
3613,BEIJING TONG REN TANG CHINES,3613,HKD
3616,EVER REACH GROUP HOLDINGS CO,3616,HKD
3618,CHONGQING RURAL COMMERCIAL-H,3618,HKD
362,XINYANG MAOJIAN GROUP LTD,362,HKD
3623,CHINA SUCCESS FINANCE GROUP,3623,HKD
3626,HANG SANG SIU PO INTERNATION,3626,HKD
3628,RENHENG ENTERPRISE HOLDINGS,3628,HKD
363,SHANGHAI INDUSTRIAL HLDG LTD,363,HKD
3633,ZHONGYU GAS HOLDINGS LTD,3633,HKD
3636,POLY CULTURE GROUP CORP-H,3636,HKD
3638,HUABANG FINANCIAL HOLDINGS L,3638,HKD
3639,YIDA CHINA HOLDINGS LTD,3639,HKD
364,BLOCKCHAIN GROUP CO,364,HKD
365,UNISPLENDOUR TECHNOLOGY HOLD,365,HKD
366,LUKS GROUP VIETNAM HOLDINGS,366,HKD
3662,AOYUAN HEALTHY LIFE GROUP CO,3662,HKD
3663,XIEZHONG INTERNATIONAL HOLDI,3663,HKD
3666,TANSH GLOBAL FOOD GROUP CO L,3666,HKD
3668,YANCOAL AUSTRALIA LTD,3668,HKD
3669,CHINA YONGDA AUTOMOBILES SER,3669,HKD
367,CHUANG'S CONSORTIUM INTL LTD,367,HKD
3678,HOLLY FUTURES CO LTD-H,3678,HKD
3681,SINOMAB BIOSCIENCE LTD,3681,HKD
3683,GREAT HARVEST MAETA GROUP,3683,HKD
3686,CLIFFORD MODERN LIVING HOLDI,3686,HKD
3688,TOP SPRING INTERNATIONAL HLD,3688,HKD
3689,GUANGDONG KANGHUA HEALTHCA-H,3689,HKD
369,WING TAI PROPERTIES LTD,369,HKD
3690,MEITUAN DIANPING-CLASS B,3690,HKD
3692,HANSOH PHARMACEUTICAL GROUP,3692,HKD
3698,HUISHANG BANK CORP LTD-H,3698,HKD
3699,EVERBRIGHT GRAND CHINA ASSET,3699,HKD
37,FAR EAST HOTELS &amp; ENT LTD,37,HKD
370,CHINA BEST GROUP HOLDING LTD,370,HKD
3700,INKE LTD,3700,HKD
3708,YAT SING HOLDINGS LTD,3708,HKD
3709,EEKA FASHION HOLDINGS LTD,3709,HKD
371,BEIJING ENTERPRISES WATER GR,371,HKD
372,PT INTERNATIONAL DEVELOPMENT,372,HKD
3728,CHING LEE HOLDINGS LTD,3728,HKD
373,ALLIED GROUP LIMITED,373,HKD
3737,ZHONGZHI PHARMACEUTICAL HOLD,3737,HKD
3738,VOBILE GROUP LTD,3738,HKD
374,FOUR SEAS MERCANTILE HLDG,374,HKD
375,YGM TRADING,375,HKD
376,YUNFENG FINANCIAL GROUP LTD,376,HKD
3768,KUNMING DIANCHI WATER TREA-H,3768,HKD
377,HUAJUN INTERNATIONAL GROUP L,377,HKD
3773,NNK GROUP LTD,3773,HKD
3778,CHINA WEAVING MATERIALS HOLD,3778,HKD
378,FDG KINETIC LTD,378,HKD
3788,CHINA HANKING HOLDINGS LTD,3788,HKD
379,CHINA EVER GRAND FINANCIAL L,379,HKD
3798,HOMELAND INTERACTIVE TECHNOL,3798,HKD
3799,DALI FOODS GROUP CO LTD,3799,HKD
38,FIRST TRACTOR CO-H,38,HKD
380,SOFTPOWER INTERNATIONAL LTD,380,HKD
3800,GCL POLY ENERGY HOLDINGS LTD,3800,HKD
3808,SINOTRUK HONG KONG LTD,3808,HKD
